X(mm),Y(mm),Z(mm)
67.148062,31.750000,0.000000
67.245097,31.750000,0.000000
67.342131,31.750000,0.000000
67.439166,31.750000,0.000000
67.536201,31.750000,0.000000
67.633236,31.750000,0.000000
67.730270,31.750000,0.000000
67.827305,31.750000,0.000000
67.924340,31.750000,0.000000
68.021375,31.750000,0.000000
68.118410,31.750000,0.000000
68.215444,31.750000,0.000000
68.312479,31.750000,0.000000
68.409514,31.750000,0.000000
68.506549,31.750000,0.000000
68.603583,31.750000,0.000000
68.700618,31.750000,0.000000
68.797653,31.750000,0.000000
68.894688,31.750000,0.000000
68.991723,31.750000,0.000000
69.088757,31.750000,0.000000
69.185792,31.750000,0.000000
69.282827,31.750000,0.000000
69.379862,31.750000,0.000000
69.476896,31.750000,0.000000
69.573931,31.750000,0.000000
69.670966,31.750000,0.000000
69.768001,31.750000,0.000000
69.865035,31.750000,0.000000
69.962070,31.750000,0.000000
70.059105,31.750000,0.000000
70.156140,31.750000,0.000000
70.253175,31.750000,0.000000
70.350209,31.750000,0.000000
70.447244,31.750000,0.000000
70.544279,31.750000,0.000000
70.641314,31.750000,0.000000
70.738348,31.750000,0.000000
70.835383,31.750000,0.000000
70.932418,31.750000,0.000000
71.029453,31.750000,0.000000
71.126487,31.750000,0.000000
71.223522,31.750000,0.000000
71.320557,31.750000,0.000000
71.417592,31.750000,0.000000
71.514627,31.750000,0.000000
71.611661,31.750000,0.000000
71.708696,31.750000,0.000000
71.805731,31.750000,0.000000
71.902766,31.750000,0.000000
71.999800,31.750000,0.000000
72.096835,31.750000,0.000000
72.193870,31.750000,0.000000
72.290905,31.750000,0.000000
72.387940,31.750000,0.000000
72.484974,31.750000,0.000000
72.582009,31.750000,0.000000
72.679044,31.750000,0.000000
72.776079,31.750000,0.000000
72.873113,31.750000,0.000000
72.970148,31.750000,0.000000
73.067183,31.750000,0.000000
73.164218,31.750000,0.000000
73.261252,31.750000,0.000000
73.358287,31.750000,0.000000
73.455322,31.750000,0.000000
73.552357,31.750000,0.000000
73.649392,31.750000,0.000000
73.746426,31.750000,0.000000
73.843461,31.750000,0.000000
73.940496,31.750000,0.000000
74.037531,31.750000,0.000000
74.134565,31.750000,0.000000
74.231600,31.750000,0.000000
74.328635,31.750000,0.000000
74.425670,31.750000,0.000000
74.522704,31.750000,0.000000
74.619739,31.750000,0.000000
74.716774,31.750000,0.000000
74.813809,31.750000,0.000000
74.910844,31.750000,0.000000
75.007878,31.750000,0.000000
75.104913,31.750000,0.000000
75.201948,31.750000,0.000000
75.298983,31.750000,0.000000
75.396017,31.750000,0.000000
75.493052,31.750000,0.000000
75.590087,31.750000,0.000000
75.687122,31.750000,0.000000
75.784157,31.750000,0.000000
75.881191,31.750000,0.000000
75.978226,31.750000,0.000000
76.075261,31.750000,0.000000
76.172296,31.750000,0.000000
76.269330,31.750006,0.000000
76.366365,31.750076,0.000000
76.463400,31.750255,0.000000
76.560434,31.750501,0.000000
76.657469,31.750808,0.000000
76.754509,31.751188,0.000000
76.851555,31.751640,0.000000
76.948609,31.752165,0.000000
77.045669,31.752763,0.000000
77.142736,31.753433,0.000000
77.239809,31.754177,0.000000
77.336888,31.754993,0.000000
77.433974,31.755882,0.000000
77.531066,31.756844,0.000000
77.628165,31.757880,0.000000
77.725269,31.758987,0.000000
77.822379,31.760168,0.000000
77.919496,31.761422,0.000000
78.016618,31.762749,0.000000
78.113746,31.764149,0.000000
78.210880,31.765622,0.000000
78.308019,31.767168,0.000000
78.405164,31.768786,0.000000
78.502314,31.770478,0.000000
78.599470,31.772243,0.000000
78.696631,31.774081,0.000000
78.793797,31.775992,0.000000
78.890968,31.777976,0.000000
78.988144,31.780034,0.000000
79.085325,31.782164,0.000000
79.182511,31.784368,0.000000
79.279702,31.786644,0.000000
79.376898,31.788994,0.000000
79.474098,31.791417,0.000000
79.571303,31.793914,0.000000
79.668512,31.796483,0.000000
79.765725,31.799126,0.000000
79.862943,31.801841,0.000000
79.960165,31.804630,0.000000
80.057392,31.807493,0.000000
80.154622,31.810428,0.000000
80.251856,31.813437,0.000000
