X(mm),Y(mm),Z(mm)
32.078497,95.250000,0.000000
32.178430,95.250000,0.000000
32.278363,95.250000,0.000000
32.378296,95.250000,0.000000
32.478229,95.250000,0.000000
32.578162,95.250000,0.000000
32.678095,95.250000,0.000000
32.778028,95.250000,0.000000
32.877961,95.250000,0.000000
32.977894,95.250000,0.000000
33.077827,95.250000,0.000000
33.177760,95.250000,0.000000
33.277693,95.250000,0.000000
33.377626,95.250000,0.000000
33.477559,95.250000,0.000000
33.577492,95.250000,0.000000
33.677425,95.250000,0.000000
33.777358,95.250000,0.000000
33.877291,95.250000,0.000000
33.977224,95.250000,0.000000
34.077157,95.250000,0.000000
34.177090,95.250000,0.000000
34.277023,95.250000,0.000000
34.376956,95.250000,0.000000
34.476889,95.250000,0.000000
34.576822,95.250000,0.000000
34.676755,95.250000,0.000000
34.776688,95.250000,0.000000
34.876621,95.250000,0.000000
34.976554,95.250000,0.000000
35.076487,95.250000,0.000000
35.176420,95.250000,0.000000
35.276353,95.250000,0.000000
35.376286,95.250000,0.000000
35.476219,95.250000,0.000000
35.576152,95.250000,0.000000
35.676085,95.250000,0.000000
35.776018,95.250000,0.000000
35.875952,95.250000,0.000000
35.975885,95.250000,0.000000
36.075818,95.250000,0.000000
36.175751,95.250000,0.000000
36.275684,95.250000,0.000000
36.375617,95.250000,0.000000
36.475550,95.250000,0.000000
36.575483,95.250000,0.000000
36.675416,95.250000,0.000000
36.775349,95.250000,0.000000
36.875282,95.250000,0.000000
36.975215,95.250000,0.000000
37.075148,95.250000,0.000000
37.175081,95.250000,0.000000
37.275014,95.250000,0.000000
37.374947,95.250000,0.000000
37.474880,95.250000,0.000000
37.574813,95.250000,0.000000
37.674746,95.250000,0.000000
37.774679,95.250000,0.000000
37.874612,95.250000,0.000000
37.974545,95.250000,0.000000
38.074478,95.250000,0.000000
38.174411,95.250000,0.000000
38.274344,95.250000,0.000000
38.374277,95.250000,0.000000
38.474210,95.250000,0.000000
38.574143,95.250000,0.000000
38.674076,95.250000,0.000000
38.774009,95.250000,0.000000
38.873942,95.250000,0.000000
38.973875,95.250000,0.000000
39.073808,95.250000,0.000000
39.173741,95.250000,0.000000
39.273674,95.250000,0.000000
39.373607,95.250000,0.000000
39.473540,95.250000,0.000000
39.573473,95.250000,0.000000
39.673406,95.250000,0.000000
39.773339,95.250000,0.000000
39.873272,95.250000,0.000000
39.973205,95.250000,0.000000
40.073138,95.250000,0.000000
40.173071,95.250000,0.000000
40.273004,95.250000,0.000000
40.372937,95.250000,0.000000
40.472870,95.250000,0.000000
40.572803,95.250000,0.000000
40.672736,95.250000,0.000000
40.772669,95.250000,0.000000
40.872602,95.250000,0.000000
40.972535,95.250000,0.000000
41.072468,95.250000,0.000000
41.172401,95.250000,0.000000
41.272334,95.250000,0.000000
41.372267,95.250000,0.000000
41.472200,95.250000,0.000000
41.572133,95.250000,0.000000
41.672066,95.250000,0.000000
41.771999,95.250000,0.000000
41.871932,95.250000,0.000000
41.971865,95.250000,0.000000
42.071798,95.250000,0.000000
42.171731,95.250000,0.000000
42.271664,95.250000,0.000000
42.371597,95.250000,0.000000
42.471530,95.250000,0.000000
42.571463,95.250000,0.000000
42.671396,95.250000,0.000000
42.771329,95.250000,0.000000
42.871262,95.250000,0.000000
42.971195,95.250000,0.000000
43.071128,95.250000,0.000000
43.171061,95.250000,0.000000
43.270994,95.250000,0.000000
43.370927,95.250000,0.000000
43.470860,95.250000,0.000000
43.570793,95.250000,0.000000
43.670726,95.250000,0.000000
43.770659,95.250000,0.000000
43.870593,95.250000,0.000000
43.970526,95.250000,0.000000
44.070459,95.250000,0.000000
44.170392,95.250000,0.000000
44.270325,95.250000,0.000000
44.370258,95.250000,0.000000
44.470191,95.250000,0.000000
44.570124,95.250000,0.000000
44.670057,95.250000,0.000000
44.769990,95.250000,0.000000
44.869923,95.250000,0.000000
44.969856,95.250000,0.000000
45.069789,95.250000,0.000000
45.169722,95.250000,0.000000
45.269655,95.250000,0.000000
45.369588,95.250000,0.000000
45.469521,95.250000,0.000000
45.569454,95.250000,0.000000
45.669387,95.250000,0.000000
45.769320,95.250000,0.000000
45.869253,95.250000,0.000000
45.969186,95.250000,0.000000
46.069119,95.250000,0.000000
46.169052,95.250000,0.000000
46.268985,95.250000,0.000000
46.368918,95.250000,0.000000
46.468851,95.250000,0.000000
46.568784,95.250000,0.000000
46.668717,95.250000,0.000000
46.768650,95.250000,0.000000
46.868583,95.250000,0.000000
46.968516,95.250000,0.000000
47.068449,95.250000,0.000000
47.168382,95.250000,0.000000
47.268315,95.250000,0.000000
47.368248,95.250000,0.000000
47.468181,95.250000,0.000000
47.568114,95.250000,0.000000
47.668047,95.250000,0.000000
47.767980,95.250000,0.000000
47.867913,95.250000,0.000000
